qms_id,production_order,product_code,customer_code,inspection_time,shift,defect_type,defect_qty
57765,PO_48656,DB_V2, CUST_C,2027-02-13 13:22:55.600,Day,,0
57766,PO_48657,FB_V1,CUST_A,2027-04-17 19:33:30.800,2,,0
57767,PO_48658,FB_V2,CUST_B,2027-04-17 20:09:39.800,2,,0
57768,PO_48659,FB_V2,CUST_B,2027-04-17 21:03:21.200,2,,0
57769,PO_48660,FB_V2,CUST_B,2027-04-17 21:48:59.200,2,,0
57770,PO_48661,FB_V1,CUST_A,2027-04-17 22:22:52.200,2,bubble,2
57771,PO_48661,FB_V1,CUST_A,2027-04-17 22:02:55.200,2,short_shot,3
57772,PO_48662,FB_V1,CUST_A,2027-04-17 23:32:15.400,2,,0
57773,PO_48663,FB_V2,CUST_B,2027-04-18 00:35:08.200,2,,0
57774,PO_48664,DB_V1,CUST_A,2027-02-13 14:20:06.400,Day,,0
57775,PO_48665,RB_V2,CUST_B,2026-08-02 00:41:10.800,2,,0
57776,PO_48666,DP_V1,CUST_A,2026-05-13 05:51:37.200,Day,,0
57777,PO_48667,FB_V2,CUST_B,2027-04-18 01:29:32.200,Day,,0
57778,PO_48668,DB_V1,CUST_A,2027-02-13 15:16:25.800,2,,0
57779,PO_48669,FB_V1,CUST_A,2027-04-18 02:23:10.200,Day,,0
57780,PO_48670,DP_V2, CUST_C,2026-05-22 02:16:41.800,Day,short_shot,3
57781,PO_48670,DP_V2, CUST_C,2026-05-22 02:19:42.800,Day,flash,1
57782,PO_48670,DP_V2, CUST_C,2026-05-22 02:26:21.800,Day,warping,2
57783,PO_48671,RB_V2,CUST_B,2026-08-02 01:18:06.000,Day,,0
57784,PO_48672,FB_V2,CUST_B,2027-04-18 03:09:02.000,Day,,0
57785,PO_48673,DB_V2, CUST_C,2027-02-13 16:19:41.800,2,,0
57786,PO_48674,RB_V1,CUST_A,2026-07-17 00:37:54.500,2,,0
57787,PO_48675,DB_V1,CUST_A,2027-02-13 17:22:55.300,2,,0
57788,PO_48676,DP_V2, CUST_C,2026-05-22 03:14:46.200,Day,,0
57789,PO_48677,DB_V1,CUST_A,2027-02-13 18:25:04.300,2,,0
57790,PO_48678,FB_V1,CUST_A,2027-04-18 04:06:05.000,Day,,0
57791,PO_48679,FB_V2,CUST_B,2027-04-18 04:46:31.400,Day,,0
57792,PO_48680,FB_V2,CUST_B,2027-04-18 05:42:04.400,Day,,0
57793,PO_48681,DB_V1,CUST_A,2027-02-13 19:14:49.400,2,,0
57794,PO_48682,RB_V1,CUST_A,2026-07-17 01:10:36.500,Day,,0
57795,PO_48683,FB_V2,CUST_B,2027-04-18 06:37:45.200,Day,,0
57796,PO_48684,RB_V1,CUST_A,2026-07-17 01:49:04.600,Day,,0
57797,PO_48685,DP_V1,CUST_A,2026-05-13 06:31:28.900,Day,,0
57798,PO_48686,FB_V1,CUST_A,2027-04-18 07:19:22.400,Day,,0
57799,PO_48687,FB_V2,CUST_B,2027-04-18 08:08:38.600,Day,,0
57800,PO_48688,RB_V2,CUST_B,2026-08-02 01:56:06.000,Day,,0
57801,PO_48689,RB_V1,CUST_A,2026-07-17 02:22:02.300,Day,,0
57802,PO_48690,FB_V2,CUST_B,2027-04-18 08:55:50.500,Day,,0
57803,PO_48691,RB_V1,CUST_A,2026-07-17 03:08:24.800,Day,,0
57804,PO_48692,FB_V1,CUST_A,2027-04-18 09:48:02.400,Day,,0
57805,PO_48693,FB_V2,CUST_B,2027-04-18 10:41:29.200,Day,,0
57806,PO_48694,DB_V1,CUST_A,2027-02-13 20:03:02.400,2,,0
57807,PO_48695,FB_V2,CUST_B,2027-04-18 11:27:24.400,Day,,0
57808,PO_48696,DP_V1,CUST_A,2026-05-13 07:24:43.600,Day,,0
57809,PO_48697,DP_V2, CUST_C,2026-05-22 04:05:26.200,Day,flash,1
57810,PO_48698,FB_V1,CUST_A,2027-04-18 12:03:40.000,Day,,0
57811,PO_48699,DB_V2, CUST_C,2027-02-13 20:54:57.400,2,,0
57812,PO_48700,FB_V2,CUST_B,2027-04-18 12:49:46.800,Day,,0
57813,PO_48701,DB_V1,CUST_A,2027-02-13 21:58:21.700,2,,0
57814,PO_48702,FB_V2,CUST_B,2027-04-18 13:40:17.400,Day,,0
57815,PO_48703,DB_V2, CUST_C,2027-02-13 23:08:37.600,2,,0
57816,PO_48704,DP_V2, CUST_C,2026-05-22 04:45:27.200,Day,,0
57817,PO_48705,FB_V1,CUST_A,2027-04-18 14:24:17.400,Day,,0
57818,PO_48706,RB_V1,CUST_A,2026-07-17 03:47:19.300,Day,,0
57819,PO_48707,DP_V2, CUST_C,2026-05-22 05:24:59.400,Day,,0
57820,PO_48708,DP_V1,CUST_A,2026-05-13 08:04:28.600,Day,,0
57821,PO_48709,FB_V2,CUST_B,2027-04-18 15:10:56.900,2,,0
57822,PO_48710,FB_V1,CUST_A,2027-04-18 15:49:10.100,2,,0
57823,PO_48711,RB_V1,CUST_A,2026-07-17 04:26:33.700,Day,,0
57824,PO_48712,FB_V1,CUST_A,2027-04-18 16:26:37.100,2,,0
57825,PO_48713,FB_V2,CUST_B,2027-04-18 17:20:07.000,2,,0
57826,PO_48714,RB_V2,CUST_B,2026-08-02 02:32:06.500,Day,,0
57827,PO_48715,DP_V2, CUST_C,2026-05-22 06:15:07.600,Day,,0
57828,PO_48716,DP_V2, CUST_C,2026-05-22 06:58:58.800,Day,,0
57829,PO_48717,FB_V1,CUST_A,2027-04-18 17:57:58.600,2,,0
57830,PO_48718,FB_V2,CUST_B,2027-04-18 18:14:22.600,2,bubble,1
57831,PO_48719,RB_V1,CUST_A,2026-07-17 04:57:25.300,Day,,0
57832,PO_48720,DP_V2, CUST_C,2026-05-22 07:41:18.300,Day,,0
57833,PO_48721,DP_V1,CUST_A,2026-05-13 08:43:38.000,Day,,0
57834,PO_48722,DP_V2, CUST_C,2026-05-22 08:21:26.700,Day,,0
57835,PO_48723,DB_V1,CUST_A,2027-02-13 23:31:46.600,2,delamination,2
57836,PO_48723,DB_V1,CUST_A,2027-02-13 23:49:47.600,2,sink-mark,3
57837,PO_48723,DB_V1,CUST_A,2027-02-13 23:34:40.600,2,color_variation,3
57838,PO_48723,DB_V1,CUST_A,2027-02-13 23:46:13.600,2,bubble,2
57839,PO_48724,DB_V2, CUST_C,2027-02-14 01:04:48.000,Day,,0
57840,PO_48725,DB_V2, CUST_C,2027-02-14 02:02:41.000,Day,,0
57841,PO_48726,RB_V1,CUST_A,2026-07-17 05:22:59.100,Day,,0
57842,PO_48727,FB_V1,CUST_A,2027-04-18 19:31:45.000,2,,0
57843,PO_48728,DP_V1,CUST_A,2026-05-13 09:14:28.400,Day,,0
57844,PO_48729,DP_V1,CUST_A,2026-05-13 09:53:37.400,Day,,0
57845,PO_48730,RB_V2,CUST_B,2026-08-02 02:59:11.500,Day,short_shot,3
57846,PO_48730,RB_V2,CUST_B,2026-08-02 03:09:04.500,Day,thin_coating,3
57847,PO_48731,FB_V2,CUST_B,2027-04-18 20:30:20.400,2,,0
57848,PO_48732,DP_V2, CUST_C,2026-05-22 09:05:10.700,Day,,0
57849,PO_48733,FB_V2,CUST_B,2027-04-18 21:14:07.200,2,,0
57850,PO_48734,DP_V1,CUST_A,2026-05-13 10:38:05.100,Day,,0
57851,PO_48735,FB_V1,CUST_A,2027-04-18 21:33:42.200,2,orange_peel,3
57852,PO_48736,DB_V1,CUST_A,2027-02-14 03:09:17.600,Day,,0
57853,PO_48737,RB_V1,CUST_A,2026-07-17 06:01:01.900,Day,,0
57854,PO_48738,RB_V2,CUST_B,2026-08-02 04:05:25.800,Day,,0
57855,PO_48739,FB_V1,CUST_A,2027-04-18 22:45:24.800,2,,0
57856,PO_48740,FB_V2,CUST_B,2027-04-18 23:58:39.200,2,,0
57857,PO_48741,FB_V1,CUST_A,2027-04-19 00:37:45.600,2,,0
57858,PO_48742,DP_V2, CUST_C,2026-05-22 09:52:28.200,Day,,0
57859,PO_48743,DP_V1,CUST_A,2026-05-13 11:24:58.500,Day,,0
57860,PO_48744,FB_V2,CUST_B,2027-04-19 01:21:05.200,Day,,0
57861,PO_48745,RB_V2,CUST_B,2026-08-02 04:44:05.000,Day,,0
57862,PO_48746,RB_V1,CUST_A,2026-07-17 06:30:09.900,Day,thin_coating,2
57863,PO_48746,RB_V1,CUST_A,2026-07-17 06:16:18.900,Day,bubble,3
57864,PO_48746,RB_V1,CUST_A,2026-07-17 06:34:33.900,Day,short_shot,1
57865,PO_48746,RB_V1,CUST_A,2026-07-17 06:44:01.900,Day,adhesion_failure,3
57866,PO_48747,RB_V1,CUST_A,2026-07-17 07:31:51.900,Day,,0
57867,PO_48748,FB_V2,CUST_B,2027-04-19 02:01:10.700,Day,,0
57868,PO_48749,DB_V1,CUST_A,2027-02-14 04:07:59.600,Day,,0
57869,PO_48750,DB_V2, CUST_C,2027-02-14 05:28:16.900,Day,,0
57870,PO_48751,DB_V1,CUST_A,2027-02-14 06:25:32.900,Day,,0
57871,PO_48752,RB_V1,CUST_A,2026-07-17 07:43:41.900,Day,orange_peel,2
57872,PO_48752,RB_V1,CUST_A,2026-07-17 07:55:38.900,Day,bubble,2
57873,PO_48752,RB_V1,CUST_A,2026-07-17 08:10:51.900,Day,adhesion_failure,2
57874,PO_48752,RB_V1,CUST_A,2026-07-17 07:51:00.900,Day,short_shot,1
57875,PO_48753,DP_V1,CUST_A,2026-05-13 11:52:02.400,Day,,0
57876,PO_48754,DP_V2, CUST_C,2026-05-22 10:33:14.200,Day,warping,3
57877,PO_48755,DP_V1,CUST_A,2026-05-13 12:26:46.400,Day,,0
57878,PO_48756,RB_V1,CUST_A,2026-07-17 09:04:36.000,Day,,0
57879,PO_48757,FB_V1,CUST_A,2027-04-19 02:54:46.700,Day,,0
57880,PO_48758,FB_V2,CUST_B,2027-04-19 03:51:10.700,Day,,0
57881,PO_48759,DB_V2, CUST_C,2027-02-14 07:29:44.700,Day,,0
57882,PO_48760,FB_V2,CUST_B,2027-04-19 04:27:12.900,Day,,0
57883,PO_48761,RB_V2,CUST_B,2026-08-02 05:01:56.000,Day,bubble,3
57884,PO_48761,RB_V2,CUST_B,2026-08-02 04:52:40.000,Day,short_shot,2
57885,PO_48761,RB_V2,CUST_B,2026-08-02 05:00:52.000,Day,orange_peel,2
57886,PO_48761,RB_V2,CUST_B,2026-08-02 04:53:48.000,Day,adhesion_failure,2
57887,PO_48762,RB_V1,CUST_A,2026-07-17 09:42:49.200,Day,,0
57888,PO_48763,DB_V2, CUST_C,2027-02-14 08:19:47.100,Day,,0
57889,PO_48764,DB_V1,CUST_A,2027-02-14 09:13:06.100,Day,,0
57890,PO_48765,FB_V1,CUST_A,2027-04-19 05:18:20.700,Day,,0
57891,PO_48766,RB_V2,CUST_B,2026-08-02 05:56:39.600,Day,,0
57892,PO_48767,DB_V1,CUST_A,2027-02-14 10:09:23.700,Day,,0
57893,PO_48768,DB_V1,CUST_A,2027-02-14 11:08:35.000,Day,,0
57894,PO_48769,DP_V2, CUST_C,2026-05-22 11:20:05.100,Day,,0
57895,PO_48770,DP_V1,CUST_A,2026-05-13 13:08:22.800,Day,,0
57896,PO_48771,RB_V1,CUST_A,2026-07-17 10:22:08.400,Day,,0
57897,PO_48772,DB_V1,CUST_A,2027-02-14 12:12:31.000,Day,,0
57898,PO_48773,FB_V2,CUST_B,2027-04-19 06:08:37.900,Day,,0
57899,PO_48774,FB_V2,CUST_B,2027-04-19 06:54:14.700,Day,,0
57900,PO_48775,DB_V1,CUST_A,2027-02-14 13:13:39.000,Day,,0
57901,PO_48776,DP_V2, CUST_C,2026-05-22 12:04:38.700,Day,,0
57902,PO_48777,DB_V1,CUST_A,2027-02-14 14:14:01.700,Day,,0
57903,PO_48778,FB_V1,CUST_A,2027-04-19 07:38:56.100,Day,,0
57904,PO_48779,DB_V1,CUST_A,2027-02-14 15:22:51.300,2,,0
57905,PO_48780,FB_V2,CUST_B,2027-04-19 08:20:50.100,Day,,0
57906,PO_48781,FB_V1,CUST_A,2027-04-19 09:04:11.800,Day,,0
57907,PO_48782,FB_V1,CUST_A,2027-04-19 09:54:29.700,Day,,0
57908,PO_48783,DB_V1,CUST_A,2027-02-14 16:11:25.500,2,,0
57909,PO_48784,RB_V1,CUST_A,2026-07-17 10:41:27.400,Day,orange_peel,3
57910,PO_48784,RB_V1,CUST_A,2026-07-17 10:38:56.400,Day,bubble,3
57911,PO_48784,RB_V1,CUST_A,2026-07-17 10:41:27.400,Day,sink-mark,1
57912,PO_48784,RB_V1,CUST_A,2026-07-17 10:42:54.400,Day,adhesion_failure,3
57913,PO_48784,RB_V1,CUST_A,2026-07-17 10:37:52.400,Day,short_shot,1
57914,PO_48784,RB_V1,CUST_A,2026-07-17 10:34:09.400,Day,thin_coating,1
57915,PO_48785,DP_V2, CUST_C,2026-05-22 12:52:24.900,Day,,0
57916,PO_48786,DP_V1,CUST_A,2026-05-13 13:48:14.500,Day,,0
57917,PO_48787,DB_V2, CUST_C,2027-02-14 17:09:17.300,2,,0
57918,PO_48788,FB_V1,CUST_A,2027-04-19 10:39:55.700,Day,,0
57919,PO_48789,DB_V1,CUST_A,2027-02-14 18:15:20.500,2,,0
57920,PO_48790,DP_V2, CUST_C,2026-05-22 13:29:22.200,Day,,0
57921,PO_48791,RB_V1,CUST_A,2026-07-17 11:25:09.600,Day,,0
57922,PO_48792,DP_V2, CUST_C,2026-05-22 14:11:10.200,Day,,0
57923,PO_48793,DB_V1,CUST_A,2027-02-14 19:04:00.000,2,,0
57924,PO_48794,DP_V1,CUST_A,2026-05-13 14:30:43.000,Day,,0
57925,PO_48795,DB_V1,CUST_A,2027-02-14 20:07:24.000,2,,0
57926,PO_48796,RB_V2,CUST_B,2026-08-02 06:36:11.000,Day,,0
57927,PO_48797,DP_V2, CUST_C,2026-05-22 14:50:29.400,2,,0
57928,PO_48798,DP_V2, CUST_C,2026-05-22 15:49:35.400,2,,0
57929,PO_48799,FB_V1,CUST_A,2027-04-19 11:28:07.600,Day,,0
57930,PO_48800,FB_V2,CUST_B,2027-04-19 12:22:31.600,Day,,0
57931,PO_48801,RB_V1,CUST_A,2026-07-17 11:53:01.100,Day,,0
57932,PO_48802,RB_V1,CUST_A,2026-07-17 12:37:36.200,Day,,0
57933,PO_48803,FB_V1,CUST_A,2027-04-19 13:12:14.200,Day,,0
57934,PO_48804,RB_V2,CUST_B,2026-08-02 07:34:25.000,Day,,0
57935,PO_48805,RB_V1,CUST_A,2026-07-17 13:20:59.800,Day,,0
57936,PO_48806,DB_V1,CUST_A,2027-02-14 21:06:43.800,2,,0
57937,PO_48807,RB_V2,CUST_B,2026-08-02 08:11:30.500,Day,,0
57938,PO_48808,DP_V1,CUST_A,2026-05-13 15:05:33.400,2,,0
57939,PO_48809,FB_V2,CUST_B,2027-04-19 14:01:40.600,Day,,0
57940,PO_48810,FB_V1,CUST_A,2027-04-19 14:46:25.000,2,,0
57941,PO_48811,FB_V2,CUST_B,2027-04-19 15:35:24.700,2,,0
57942,PO_48812,RB_V2,CUST_B,2026-08-02 08:57:12.500,Day,,0
57943,PO_48813,FB_V2,CUST_B,2027-04-19 16:34:33.000,2,,0
57944,PO_48814,DB_V2, CUST_C,2027-02-14 22:07:47.800,2,,0
57945,PO_48815,FB_V2,CUST_B,2027-04-19 17:36:19.000,2,,0
57946,PO_48816,FB_V1,CUST_A,2027-04-19 18:20:57.400,2,,0
57947,PO_48817,DP_V2, CUST_C,2026-05-22 16:32:17.400,2,,0
57948,PO_48818,DP_V1,CUST_A,2026-05-13 15:55:02.000,2,,0
57949,PO_48819,FB_V1,CUST_A,2027-04-19 19:13:48.600,2,,0
57950,PO_48820,FB_V2,CUST_B,2027-04-19 20:03:57.200,2,,0
57951,PO_48821,RB_V1,CUST_A,2026-07-17 13:56:04.000,Day,,0
57952,PO_48822,DB_V1,CUST_A,2027-02-14 23:16:10.100,2,,0
57953,PO_48823,RB_V1,CUST_A,2026-07-17 14:35:32.000,Day,,0
57954,PO_48824,DP_V1,CUST_A,2026-05-13 16:27:37.600,2,,0
57955,PO_48825,DP_V1,CUST_A,2026-05-13 17:04:38.800,2,,0
57956,PO_48826,RB_V1,CUST_A,2026-07-17 15:15:27.000,2,,0
57957,PO_48827,DB_V1,CUST_A,2027-02-15 00:06:44.800,2,,0
57958,PO_48828,RB_V2,CUST_B,2026-08-02 09:44:12.800,Day,,0
57959,PO_48829,FB_V1,CUST_A,2027-04-19 20:45:47.800,2,,0
57960,PO_48830,DP_V2, CUST_C,2026-05-22 17:17:27.000,2,,0
57961,PO_48831,FB_V2,CUST_B,2027-04-19 21:40:24.400,2,,0
57962,PO_48832,FB_V2,CUST_B,2027-04-19 21:55:05.400,2,thin_coating,1
57963,PO_48832,FB_V2,CUST_B,2027-04-19 22:14:50.400,2,orange_peel,1
57964,PO_48832,FB_V2,CUST_B,2027-04-19 22:22:24.400,2,short_shot,3
57965,PO_48832,FB_V2,CUST_B,2027-04-19 22:13:31.400,2,bubble,3
57966,PO_48832,FB_V2,CUST_B,2027-04-19 22:07:29.400,2,sink-mark,1
57967,PO_48833,DP_V2, CUST_C,2026-05-22 18:19:19.800,2,,0
57968,PO_48834,FB_V2,CUST_B,2027-04-19 23:03:54.800,2,,0
57969,PO_48835,RB_V2,CUST_B,2026-08-02 10:25:45.200,Day,,0
57970,PO_48836,DP_V2, CUST_C,2026-05-22 18:54:57.800,2,flash,1
57971,PO_48836,DP_V2, CUST_C,2026-05-22 18:44:12.800,2,short_shot,2
57972,PO_48837,DP_V1,CUST_A,2026-05-13 17:45:58.100,2,,0
57973,PO_48838,RB_V1,CUST_A,2026-07-17 15:53:32.000,2,,0
57974,PO_48839,RB_V1,CUST_A,2026-07-17 16:37:33.400,2,,0
57975,PO_48840,RB_V2,CUST_B,2026-08-02 11:09:32.800,Day,,0
57976,PO_48841,FB_V2,CUST_B,2027-04-19 23:56:07.200,2,,0
57977,PO_48842,DB_V1,CUST_A,2027-02-15 00:55:28.800,Day,,0
57978,PO_48843,FB_V2,CUST_B,2027-04-20 01:01:40.800,2,,0
57979,PO_48844,DP_V1,CUST_A,2026-05-13 18:19:33.300,2,,0
57980,PO_48845,DP_V1,CUST_A,2026-05-13 18:29:44.300,2,short_shot,3
57981,PO_48845,DP_V1,CUST_A,2026-05-13 18:34:43.300,2,warping,2
57982,PO_48846,FB_V1,CUST_A,2027-04-20 01:54:55.200,Day,,0
57983,PO_48847,FB_V1,CUST_A,2027-04-20 02:48:14.600,Day,,0
57984,PO_48848,FB_V1,CUST_A,2027-04-20 03:32:34.600,Day,,0
57985,PO_48849,DB_V1,CUST_A,2027-02-15 01:25:20.800,Day,sink-mark,2
57986,PO_48849,DB_V1,CUST_A,2027-02-15 01:40:24.800,Day,adhesion_failure,3
57987,PO_48849,DB_V1,CUST_A,2027-02-15 01:46:53.800,Day,bubble,2
57988,PO_48849,DB_V1,CUST_A,2027-02-15 01:27:38.800,Day,short_shot,2
57989,PO_48849,DB_V1,CUST_A,2027-02-15 01:42:31.800,Day,color_variation,1
57990,PO_48849,DB_V1,CUST_A,2027-02-15 01:12:56.800,Day,delamination,2
57991,PO_48850,DB_V2, CUST_C,2027-02-15 02:58:35.600,Day,,0
57992,PO_48851,FB_V1,CUST_A,2027-04-20 04:22:46.000,Day,,0
57993,PO_48852,RB_V2,CUST_B,2026-08-02 12:01:56.800,Day,,0
57994,PO_48853,RB_V1,CUST_A,2026-07-17 17:27:47.800,2,,0
57995,PO_48854,FB_V1,CUST_A,2027-04-20 05:01:20.400,Day,,0
57996,PO_48855,RB_V2,CUST_B,2026-08-02 12:39:32.500,Day,,0
57997,PO_48856,DP_V2, CUST_C,2026-05-22 19:45:59.500,2,,0
57998,PO_48857,RB_V2,CUST_B,2026-08-02 13:19:15.100,Day,,0
57999,PO_48858,DP_V1,CUST_A,2026-05-13 19:17:00.400,2,warping,3
58000,PO_48859,FB_V1,CUST_A,2027-04-20 05:48:07.200,Day,,0
58001,PO_48860,RB_V1,CUST_A,2026-07-17 18:01:51.800,2,,0
58002,PO_48861,FB_V2,CUST_B,2027-04-20 06:26:58.500,Day,,0
58003,PO_48862,FB_V1,CUST_A,2027-04-20 07:25:22.300,Day,,0
58004,PO_48863,RB_V2,CUST_B,2026-08-02 14:05:35.600,Day,,0
58005,PO_48864,RB_V2,CUST_B,2026-08-02 14:40:30.000,2,,0
58006,PO_48865,DP_V1,CUST_A,2026-05-13 20:15:10.000,2,,0
58007,PO_48866,DP_V2, CUST_C,2026-05-22 20:27:09.500,2,,0
58008,PO_48867,RB_V2,CUST_B,2026-08-02 15:32:59.900,2,,0
58009,PO_48868,DB_V1,CUST_A,2027-02-15 04:07:26.100,Day,,0
58010,PO_48869,DB_V1,CUST_A,2027-02-15 05:15:32.600,Day,,0
58011,PO_48870,RB_V1,CUST_A,2026-07-17 18:41:59.300,2,,0
58012,PO_48871,RB_V1,CUST_A,2026-07-17 19:25:45.700,2,,0
58013,PO_48872,FB_V2,CUST_B,2027-04-20 08:10:27.900,Day,,0
58014,PO_48873,RB_V2,CUST_B,2026-08-02 16:20:33.900,2,,0
58015,PO_48874,FB_V1,CUST_A,2027-04-20 08:51:51.900,Day,,0
58016,PO_48875,DB_V2, CUST_C,2027-02-15 06:25:18.200,Day,,0
58017,PO_48876,RB_V1,CUST_A,2026-07-17 20:06:09.000,2,,0
58018,PO_48877,DB_V1,CUST_A,2027-02-15 07:31:16.400,Day,,0
58019,PO_48878,FB_V2,CUST_B,2027-04-20 09:36:47.100,Day,,0
58020,PO_48879,RB_V2,CUST_B,2026-08-02 16:57:32.700,2,,0
58021,PO_48880,DB_V1,CUST_A,2027-02-15 08:26:56.000,Day,,0
58022,PO_48881,RB_V2,CUST_B,2026-08-02 17:35:49.500,2,,0
58023,PO_48882,FB_V2,CUST_B,2027-04-20 10:23:32.100,Day,,0
58024,PO_48883,FB_V2,CUST_B,2027-04-20 11:15:45.200,Day,,0
58025,PO_48884,FB_V2,CUST_B,2027-04-20 11:59:32.800,Day,,0
58026,PO_48885,RB_V2,CUST_B,2026-08-02 18:17:15.000,2,,0
58027,PO_48886,RB_V2,CUST_B,2026-08-02 18:51:44.000,2,,0
58028,PO_48887,FB_V2,CUST_B,2027-04-20 12:50:07.300,Day,,0
58029,PO_48888,RB_V1,CUST_A,2026-07-17 20:51:32.700,2,,0
58030,PO_48889,RB_V1,CUST_A,2026-07-17 21:33:04.700,2,,0
58031,PO_48890,FB_V2,CUST_B,2027-04-20 13:29:03.900,Day,,0
58032,PO_48891,FB_V2,CUST_B,2027-04-20 14:14:19.500,Day,,0
58033,PO_48892,FB_V1,CUST_A,2027-04-20 15:01:31.400,2,,0
58034,PO_48893,DB_V2, CUST_C,2027-02-15 09:06:29.000,Day,short_shot,2
58035,PO_48893,DB_V2, CUST_C,2027-02-15 09:15:37.000,Day,sink-mark,3
58036,PO_48893,DB_V2, CUST_C,2027-02-15 09:09:02.000,Day,adhesion_failure,3
58037,PO_48894,DP_V1,CUST_A,2026-05-13 20:45:00.400,2,,0
58038,PO_48895,RB_V2,CUST_B,2026-08-02 19:42:54.800,2,,0
58039,PO_48896,FB_V2,CUST_B,2027-04-20 15:34:18.400,2,sink-mark,3
58040,PO_48896,FB_V2,CUST_B,2027-04-20 15:28:45.400,2,short_shot,2
58041,PO_48896,FB_V2,CUST_B,2027-04-20 15:45:41.400,2,bubble,1
58042,PO_48896,FB_V2,CUST_B,2027-04-20 15:21:14.400,2,adhesion_failure,2
58043,PO_48896,FB_V2,CUST_B,2027-04-20 15:39:38.400,2,orange_peel,1
58044,PO_48897,RB_V1,CUST_A,2026-07-17 22:06:54.900,2,,0
58045,PO_48898,RB_V2,CUST_B,2026-08-02 20:25:27.200,2,,0
58046,PO_48899,DB_V2, CUST_C,2027-02-15 09:49:08.200,Day,short_shot,1
58047,PO_48899,DB_V2, CUST_C,2027-02-15 09:44:01.200,Day,delamination,2
58048,PO_48900,DB_V2, CUST_C,2027-02-15 11:18:12.800,Day,,0
58049,PO_48901,DB_V1,CUST_A,2027-02-15 12:35:32.800,Day,,0
58050,PO_48902,DP_V2, CUST_C,2026-05-22 21:22:34.700,2,,0
58051,PO_48903,RB_V1,CUST_A,2026-07-17 22:53:45.300,2,,0
58052,PO_48904,DB_V1,CUST_A,2027-02-15 13:42:13.400,Day,,0
58053,PO_48905,DP_V2, CUST_C,2026-05-22 22:03:09.500,2,,0
58054,PO_48906,DP_V1,CUST_A,2026-05-13 21:25:40.400,2,,0
58055,PO_48907,FB_V2,CUST_B,2027-04-20 16:35:09.300,2,,0
58056,PO_48908,RB_V1,CUST_A,2026-07-17 23:19:18.300,2,,0
58057,PO_48909,DP_V1,CUST_A,2026-05-13 22:18:45.700,2,,0
58058,PO_48910,DP_V2, CUST_C,2026-05-22 22:54:33.500,2,,0
58059,PO_48911,DB_V2, CUST_C,2027-02-15 14:41:44.800,Day,,0
58060,PO_48912,FB_V2,CUST_B,2027-04-20 17:16:24.900,2,,0
58061,PO_48913,DB_V2, CUST_C,2027-02-15 15:46:56.400,2,,0
58062,PO_48914,FB_V2,CUST_B,2027-04-20 18:01:12.500,2,,0
58063,PO_48915,FB_V2,CUST_B,2027-04-20 18:27:18.500,2,bubble,1
58064,PO_48915,FB_V2,CUST_B,2027-04-20 18:44:19.500,2,adhesion_failure,1
58065,PO_48915,FB_V2,CUST_B,2027-04-20 18:38:39.500,2,short_shot,2
58066,PO_48916,RB_V1,CUST_A,2026-07-17 23:45:43.300,2,bubble,2
58067,PO_48916,RB_V1,CUST_A,2026-07-17 23:35:48.300,2,thin_coating,1
58068,PO_48916,RB_V1,CUST_A,2026-07-17 23:40:22.300,2,adhesion_failure,3
58069,PO_48916,RB_V1,CUST_A,2026-07-17 23:38:59.300,2,short_shot,2
58070,PO_48916,RB_V1,CUST_A,2026-07-17 23:47:42.300,2,orange_peel,1
58071,PO_48916,RB_V1,CUST_A,2026-07-17 23:52:54.300,2,sink-mark,2
58072,PO_48917,DP_V1,CUST_A,2026-05-13 22:37:33.700,2,warping,2
58073,PO_48918,DB_V1,CUST_A,2027-02-15 16:58:44.500,2,,0
58074,PO_48919,RB_V2,CUST_B,2026-08-02 21:03:08.000,2,,0
58075,PO_48920,DB_V2, CUST_C,2027-02-15 17:49:45.500,2,delamination,1
58076,PO_48920,DB_V2, CUST_C,2027-02-15 18:07:46.500,2,sink-mark,3
58077,PO_48920,DB_V2, CUST_C,2027-02-15 17:43:48.500,2,color_variation,3
58078,PO_48920,DB_V2, CUST_C,2027-02-15 17:46:02.500,2,adhesion_failure,2
58079,PO_48920,DB_V2, CUST_C,2027-02-15 17:45:21.500,2,short_shot,2
58080,PO_48920,DB_V2, CUST_C,2027-02-15 18:11:16.500,2,bubble,2
58081,PO_48921,RB_V1,CUST_A,2026-07-18 00:32:06.100,2,,0
58082,PO_48922,RB_V2,CUST_B,2026-08-02 21:37:28.000,2,thin_coating,3
58083,PO_48922,RB_V2,CUST_B,2026-08-02 21:19:13.000,2,adhesion_failure,1
58084,PO_48922,RB_V2,CUST_B,2026-08-02 21:50:54.000,2,sink-mark,2
58085,PO_48923,DB_V2, CUST_C,2027-02-15 19:12:00.100,2,,0
58086,PO_48924,FB_V2,CUST_B,2027-04-20 19:45:52.300,2,,0
58087,PO_48925,DB_V1,CUST_A,2027-02-15 20:12:09.100,2,,0
58088,PO_48926,RB_V2,CUST_B,2026-08-02 22:38:39.000,2,,0
58089,PO_48927,RB_V1,CUST_A,2026-07-18 01:10:00.400,Day,,0
58090,PO_48928,FB_V2,CUST_B,2027-04-20 20:37:39.600,2,,0
58091,PO_48929,RB_V1,CUST_A,2026-07-18 01:42:05.000,Day,,0
58092,PO_48930,DB_V2, CUST_C,2027-02-15 21:25:30.600,2,,0
